user_id,posted,item_id,recommend,sentiment_analysis
76561198064352761,14-03-2014,56400,True,2
assassin_warman,25-06-2015,72850,True,0
assassin_warman,04-07-2015,105600,True,1
assassin_warman,15-08-2015,219150,True,2
assassin_warman,25-08-2015,218620,True,2
assassin_warman,14-03-2015,440,True,2
Astrelt,26-07-2015,385770,True,2
Astrelt,10-10-2014,252630,True,2
Astrelt,13-12-2014,212200,True,2
Astrelt,30-12-2014,218680,True,2
Astrelt,17-08-2015,230410,True,2
Astrelt,03-04-2015,4000,True,2
Astrelt,04-04-2015,346900,True,2
Astrelt,23-08-2012,440,True,2
Astrelt,05-12-2015,387860,True,2
Astrelt,05-12-2015,221640,True,0
Swish0009,28-06-2014,218620,True,0
Swish0009,22-06-2014,203160,True,2
Swish0009,28-06-2014,230410,True,2
Swish0009,28-06-2014,219640,True,2
Swish0009,09-06-2014,213850,True,1
Aurora99,15-09-2014,72850,True,1
Aurora99,05-11-2014,730,True,1
Aurora99,01-01-2015,105600,True,2
Aurora99,15-09-2014,550,True,1
Aurora99,22-07-2015,369580,True,2
Aurora99,15-02-2015,282440,False,0
Aurora99,26-05-2014,1250,True,1
Aurora99,21-05-2014,440,True,1
Aurora99,02-05-2014,8400,True,1
76561198053071988,17-10-2015,271590,False,2
76561198083375450,22-01-2015,225640,True,2
76561198083375450,10-02-2014,113420,True,2
76561198083375450,28-10-2014,226700,False,0
76561198083375450,15-11-2015,377160,True,2
76561198083375450,26-12-2015,421770,False,0
76561198083375450,18-07-2015,239220,True,1
76561198083375450,23-03-2014,224600,True,2
76561198078730600,04-07-2014,440,True,2
auzmoz,02-06-2014,243870,True,2
auzmoz,18-01-2013,320,True,2
auzmoz,18-01-2013,8500,True,2
auzzie_96,30-12-2014,289130,True,2
fatrangacuntnolifevirgin,29-07-2014,202970,True,2
76561198064150679,26-05-2014,20920,True,2
76561198110293299,08-11-2014,265930,True,2
76561198110293299,08-06-2015,346110,True,2
76561198110293299,07-06-2015,304930,True,0
76561198110293299,14-02-2015,236390,True,2
de_triggered,08-11-2015,268650,True,1
de_triggered,06-07-2015,224540,True,0
de_triggered,06-07-2015,219640,True,0
de_triggered,06-07-2015,233450,True,2
de_triggered,06-07-2015,440,True,2
de_triggered,06-07-2015,4000,True,2
de_triggered,25-05-2015,236390,True,1
Azrafael,25-11-2013,215530,True,1
76561198076301023,26-12-2014,251570,True,0
hoarbiscuit,22-03-2014,55230,True,2
bohgeraltofrivia,04-12-2013,259700,True,2
bohgeraltofrivia,11-11-2014,261640,True,2
TeH-B-Rad,22-09-2014,730,True,1
TeH-B-Rad,09-04-2015,440,True,2
BAW_Killer,25-05-2014,221100,True,2
BAW_Killer,13-12-2015,287700,False,0
BAW_Killer,13-12-2015,359550,False,0
gamerdude7892,04-12-2015,22380,True,2
2ez4medick,28-06-2014,570,True,2
BBBirb,07-01-2014,4000,True,1
AgentXiri,07-07-2014,570,True,0
76561197998761331,06-12-2014,310380,True,2
76561198096750939,20-10-2015,4000,True,2
crispymemesmantheyremyfavourite,19-12-2015,230410,True,2
crispymemesmantheyremyfavourite,22-12-2015,383980,True,1
crispymemesmantheyremyfavourite,10-07-2015,304050,True,2
crispymemesmantheyremyfavourite,03-04-2014,212680,True,2
76561198074409406,18-09-2015,391460,False,2
H-Alo,06-02-2015,346010,True,1
420Blz,25-12-2013,107410,True,2
76561198076548816,01-11-2015,200210,True,0
76561198076548816,19-12-2014,226700,True,2
76561198076548816,01-11-2014,113020,True,2
76561198076548816,16-08-2014,219740,True,2
chillrend,27-01-2014,221100,True,2
chillrend,02-12-2015,393010,True,2
chillrend,13-02-2014,208090,True,2
chillrend,10-12-2013,440,True,2
Gborges,03-07-2014,440,True,1
lukeyturley,04-07-2014,218230,True,2
76561198095142204,21-02-2015,570,True,0
BOB_200,07-03-2014,8400,True,1
76561198070735033,26-10-2015,359290,False,0
76561198018560501,27-11-2013,10500,True,2
76561198069458790,15-05-2014,265630,True,1
76561198069458790,02-04-2014,440,True,0
76561198051148175,02-01-2014,218620,True,0
76561198047208452,26-12-2013,220240,True,2
76561198047208452,15-08-2014,113200,True,2
generalale,12-04-2014,239160,True,1
generalale,30-11-2014,220240,True,2
generalale,21-11-2013,440,True,2
brendoboy,30-12-2013,630,True,2
brendoboy,05-09-2014,218620,False,1
brendoboy,06-03-2014,208090,False,2
brendoboy,13-04-2014,230410,True,1
brendoboy,16-12-2014,322330,True,1
brendoboy,03-07-2014,1250,True,2
76561198071234254,04-10-2014,200210,True,1
76561198071234254,05-07-2014,238460,True,2
76561198071234254,17-08-2013,730,True,2
76561198071234254,14-08-2013,105600,True,2
76561198071234254,08-06-2013,440,True,2
76561197988934555,15-12-2015,295110,True,2
76561197988934555,28-03-2015,301520,True,2
Infixation,23-02-2015,346560,True,2
Infixation,06-05-2015,328220,True,2
Infixation,01-12-2013,256410,True,2
Infixation,08-10-2015,730,True,0
Infixation,04-02-2014,252490,True,2
Infixation,01-12-2013,203160,True,2
Infixation,01-12-2013,39120,True,2
76561198047304525,12-08-2014,239070,True,0
76561197994969639,28-09-2011,91310,True,2
JuanManSnipez,16-08-2014,730,True,2
Ben_Andy,09-02-2014,265770,False,2
Ben_Andy,20-12-2013,105600,True,2
Bennysaputra,01-08-2015,10,True,2
76561198067021476,29-10-2014,730,True,2
76561198045071942,26-01-2015,310380,True,0
Bhappiikhat,28-07-2014,304930,True,2
Ahahahahahahahahahahahahahahaha,13-09-2014,570,False,0
BITCHPLESE,15-01-2015,295110,True,0
BITCHPLESE,07-02-2015,319630,True,0
Too_1337,22-07-2012,220,True,2
Too_1337,15-06-2015,4000,True,2
kinglemon1222,13-10-2012,48700,True,0
76561198030636321,02-04-2015,255710,True,2
IJustWantedToTalk,06-05-2015,4000,True,2
IJustWantedToTalk,05-10-2015,304930,True,2
IJustWantedToTalk,31-07-2015,247730,False,2
76561198034643189,05-07-2014,263280,True,2
LlamasInNigjamas,26-09-2014,730,True,2
mavros88,14-12-2015,369200,False,0
mavros88,28-05-2015,288470,True,1
mavros88,29-09-2015,209870,True,2
mavros88,30-05-2015,216250,True,0
mavros88,20-03-2015,50300,True,2
Hummingsenpai,29-07-2015,333930,True,0
CHAAANG,03-11-2015,10680,True,2
CHAAANG,23-09-2015,238320,True,2
76561198077586769,10-03-2015,440,True,2
bitmat,21-06-2015,300570,True,2
bitmat,11-07-2013,201420,True,2
bitmat,09-12-2012,220240,True,1
bitmat,14-09-2012,211420,True,0
76561198028483487,30-12-2013,238260,True,1
Ghoster09,06-05-2015,206210,True,0
Ghoster09,17-07-2014,570,True,2
Ghoster09,17-05-2014,440,True,2
76561198081496844,16-05-2014,6060,True,0
180577,11-06-2015,440,True,1
Barridos,09-04-2014,4000,True,1
76561197988863895,28-12-2015,248820,True,2
76561198042728201,16-05-2014,221100,True,2
76561198042728201,01-10-2014,202970,True,2
hbk1462,25-06-2014,4000,True,2
76561198088724903,25-11-2013,570,True,2
76561198057521157,04-04-2015,344760,True,2
76561198057521157,20-05-2014,251570,True,2
76561198057521157,14-10-2014,290080,False,2
76561198057521157,31-01-2015,313120,True,2
76561198057389499,14-11-2014,222880,True,2
76561198057389499,25-12-2015,252950,True,2
76561198057389499,20-11-2015,4000,True,2
76561198057389499,13-09-2014,440,True,2
FHK,27-12-2015,237930,True,0
76561198030735076,20-10-2013,570,True,0
76561198030735076,09-04-2015,339610,False,2
Bluegills,07-08-2014,293780,True,2
Bluegills,06-08-2014,20530,True,2
Bluegills,07-02-2014,208090,True,2
Bluegills,06-01-2014,57300,True,0
Bluegills,22-12-2013,39150,True,2
Bluegills,06-12-2013,70,True,2
Bluegills,04-12-2012,13210,True,2
Bluegills,17-07-2012,22120,True,2
76561197970931849,12-03-2014,204100,True,0
76561197970931849,04-07-2015,319740,False,2
rrbr,01-10-2015,244050,False,0
rrbr,21-01-2015,270370,True,2
13lazer,15-07-2012,33930,True,1
76561198044344399,03-08-2015,352460,True,2
76561197999613236,16-12-2013,251570,True,2
76561197999613236,25-10-2015,271590,True,2
76561197999613236,28-11-2015,24860,True,2
76561197999613236,08-05-2015,333950,True,2
RespekPlox,26-04-2015,72850,True,2
76561198062288797,06-10-2015,333930,True,2
76561198062288797,09-07-2015,346010,True,2
bobseagull,26-08-2014,730,True,2
bobseagull,07-05-2014,49520,True,0
bobseagull,02-05-2014,242720,False,2
bobseagull,16-01-2015,238460,True,2
bobseagull,23-05-2014,251630,True,2
bobseagull,07-05-2014,220240,True,0
bobseagull,07-05-2014,4000,True,1
bokkkbokkk,24-09-2015,346110,True,2
Bonesdontrattlethem,20-06-2014,4000,True,0
76561198062403736,22-08-2015,218620,True,1
76561198073642113,21-10-2012,550,True,1
76561198073642113,06-01-2014,218620,True,2
76561198073642113,17-12-2013,55140,True,2
76561198211433640,13-11-2015,730,True,1
ilyjoepoe,10-03-2015,318430,True,2
Mantrouminati,30-01-2014,570,True,1
hididdlyhoe,18-10-2014,440,True,0
76561198027225504,18-07-2014,230410,True,2
76561198027225504,12-08-2014,218620,True,2
76561198027225504,26-03-2015,323470,True,0
76561198027225504,26-04-2014,271290,True,2
76561198027225504,20-03-2014,630,True,2
76561198027225504,27-02-2012,10680,True,2
dicksoutforboromir,17-10-2015,334230,True,0
dicksoutforboromir,29-11-2014,48700,True,0
dicksoutforboromir,28-11-2014,224260,True,0
probotsteve,13-12-2015,730,False,0
76561197977543317,20-09-2014,243470,False,0
BrutalLegend69,28-02-2013,225260,True,2
76561198007539695,28-10-2014,45730,False,2
76561198007539695,29-03-2014,99400,False,0
76561198064026657,28-11-2014,96100,True,2
76561198064026657,07-07-2013,1250,True,2
76561198024450886,24-10-2013,213650,True,0
saint556,06-05-2015,340050,True,0
saint556,23-09-2014,234190,True,2
saint556,03-05-2014,261880,True,2
saint556,01-05-2014,230840,True,2
saint556,10-04-2014,263760,True,2
saint556,05-01-2014,233190,True,2
brettebear,20-06-2014,220780,True,2
metiqu,16-10-2015,730,True,1
Brianseb,20-03-2014,440,True,1
spike_heart,14-01-2014,237740,True,2
brocky0405,30-09-2015,48700,True,2
brocky0405,10-08-2015,383080,True,2
brocky0405,14-06-2015,363970,True,1
brocky0405,08-09-2014,730,True,2
brocky0405,28-11-2013,440,True,2
brocky0405,25-09-2013,212180,True,2
76561198046094676,01-10-2012,72850,True,2
76561198046094676,23-09-2013,4560,True,2
76561198046094676,31-08-2013,203770,True,1
76561198046094676,20-08-2013,17700,True,2
76561198046094676,25-03-2013,25890,True,1
Vladimirputinisgreatman,08-10-2015,8930,True,2
Br0wni3,18-12-2015,730,True,2
76561198093381429,08-01-2015,200210,True,2
76561198110065267,05-03-2015,10090,True,2
76561198059167106,12-12-2014,41300,True,2
76561198105270589,18-10-2014,268750,True,2
76561198105270589,10-07-2014,304930,True,2
76561198105270589,17-07-2015,4000,True,2
76561198105270589,18-04-2015,440,True,2
Trutle,28-11-2014,291550,True,0
Trutle,21-06-2014,224760,True,2
Trutle,21-04-2014,219640,True,2
BugsyBro,05-05-2015,322910,True,0
BugsyBro,23-12-2015,6060,True,2
BugsyBro,03-07-2014,291480,False,0
BugsyBro,29-06-2014,4000,True,1
76561198074561346,19-12-2014,274940,True,2
76561198074561346,24-12-2013,8980,True,2
76561198074561346,28-02-2014,730,True,2
76561198074561346,16-05-2015,266840,True,2
76561198074561346,19-06-2015,344760,True,2
76561198074561346,14-10-2013,72850,True,1
76561198074561346,09-06-2013,440,True,2
76561198094074209,01-12-2015,246620,True,0
76561198094074209,04-11-2013,226700,True,2
76561198094074209,18-12-2015,393420,True,0
76561198087011672,16-02-2014,208090,True,2
busternut,27-12-2015,237870,True,2
busternut,24-12-2013,224540,True,2
busternut,28-09-2014,248570,True,2
busternut,22-06-2014,12120,True,2
76561198075981950,26-08-2015,221100,True,2
76561198075981950,12-06-2015,570,True,1
Butteryyy,11-12-2013,1840,True,2
76561198079326390,16-12-2014,105600,True,1
76561198079326390,11-05-2015,301520,False,2
76561198142749308,20-05-2015,292030,True,1
76561198142749308,28-11-2014,298110,True,0
897w463824638109276,21-03-2014,252490,True,2
897w463824638109276,28-01-2014,440,True,2
Butterz,20-12-2014,72200,True,2
8789568,23-03-2015,252490,True,2
76561198112547239,29-10-2015,230410,True,1
ByzGirl,20-09-2015,305620,True,0
ByzGirl,28-04-2015,239030,True,2
C14M8S,03-09-2014,200210,True,1
C14M8S,19-08-2014,620,True,2
C14M8S,16-08-2014,211820,True,2
C14M8S,09-05-2014,570,False,2
C14M8S,09-05-2014,42910,False,1
C14M8S,30-05-2015,219640,False,0
C14M8S,06-07-2014,550,False,0
C14M8S,09-05-2014,99900,False,2
C14M8S,09-05-2014,240,True,0
C14M8S,26-09-2014,218620,True,1
1122305938,12-01-2014,211820,True,1
1122305938,10-01-2014,8870,True,2
1122305938,10-12-2013,24860,True,2
1122305938,12-01-2014,250420,False,0
76561198069050565,29-01-2014,238960,True,2
76561198069050565,14-11-2014,246280,False,1
Cabey64,24-06-2014,220200,True,2
Cabey64,07-08-2015,440,True,2
Cabey64,19-01-2015,2700,True,2
Cabjoy,26-06-2014,94400,True,2
Stormaggen,01-04-2015,42910,True,0
gusvu,14-08-2015,238010,True,2
gusvu,13-10-2014,241930,True,2
Punixa,04-07-2015,374301,True,0
Punixa,23-05-2015,366660,True,1
Punixa,23-05-2015,207140,True,1
Punixa,16-12-2013,259080,True,1
76561198044402508,17-01-2015,302590,True,2
76561198081987102,24-12-2013,242880,True,2
76561198081987102,24-12-2013,107100,True,2
76561197996741396,01-12-2013,22380,True,2
calii,15-04-2015,440,True,2
76561198084718144,25-11-2015,209080,True,2
76561198077034833,07-01-2014,56400,True,2
calypto52,29-11-2013,49600,True,2
camduman,24-07-2014,109600,True,2
camduman,20-06-2014,440,True,1
camquarter,22-06-2014,233720,True,2
aquelecaraqfazaquilo,04-05-2015,205350,False,1
aquelecaraqfazaquilo,19-06-2015,330840,True,1
aquelecaraqfazaquilo,28-01-2015,218230,False,1
aquelecaraqfazaquilo,21-01-2015,19000,True,1
aquelecaraqfazaquilo,23-12-2014,242050,True,2
aquelecaraqfazaquilo,29-10-2014,218620,False,0
aquelecaraqfazaquilo,30-09-2014,323500,True,1
aquelecaraqfazaquilo,10-08-2014,12210,True,1
aquelecaraqfazaquilo,23-07-2014,50650,True,1
aquelecaraqfazaquilo,20-01-2014,206420,True,1
76561198079009374,27-06-2014,4000,True,2
76561197992910116,11-07-2014,267750,True,1
76561197992910116,06-02-2014,259720,True,2
76561197992910116,09-06-2014,293920,True,2
76561197992910116,24-07-2014,248310,True,2
76561197992910116,08-02-2014,49520,True,2
76561197992910116,10-12-2013,238430,True,2
jonjon4351,07-12-2013,220240,True,2
76561198008551473,23-06-2014,22380,True,1
76561198008551473,10-01-2015,201810,True,2
ThePyrite99,21-12-2014,72850,True,2
76561198062276935,05-07-2015,221100,False,0
76561198062276935,24-02-2013,730,True,2
76561198062276935,24-02-2013,10680,True,2
76561198048121243,28-12-2013,252490,True,2
76561198048121243,05-02-2014,49520,True,2
76561198048121243,20-12-2013,219640,True,2
CAPTAINVRITRAS,09-07-2015,570,True,2
ConkerBirdy,24-11-2015,391540,True,2
ConkerBirdy,21-02-2015,239140,True,2
ConkerBirdy,18-02-2015,346010,True,0
76561198078194423,05-08-2015,105600,True,2
76561198067657905,20-06-2014,4000,True,2
76561198070072786,04-12-2015,417860,True,0
76561198070072786,03-04-2014,265930,True,1
76561198070072786,22-02-2014,400,True,2
76561197966764681,12-09-2014,730,True,2
76561198007988939,02-11-2015,305620,True,2
ca_ra_cal,19-08-2015,348960,True,2
76561198067721589,23-06-2014,220200,True,2
76561198067721589,11-08-2014,304930,True,2
76561197996092338,16-10-2012,440,True,2
carouserwhite,19-02-2014,4000,True,2
carouserwhite,19-07-2015,17520,True,2
carouserwhite,22-02-2014,109400,True,2
76561198045631910,14-06-2014,252490,True,2
76561198078670623,23-01-2014,4920,True,2
Lord_Casso,09-11-2015,287920,True,2
Lord_Casso,11-07-2015,323370,True,2
76561198070087725,18-02-2014,48700,True,2
fsfs546hd,14-11-2013,70000,True,1
76561198045283919,07-03-2015,244410,True,1
76561198081438874,02-06-2014,31280,False,1
76561198072411281,18-01-2015,17480,True,2
76561198072411281,18-01-2015,332800,True,0
76561198072411281,18-01-2015,319510,True,2
76561198072411281,31-01-2014,105600,True,2
76561198032143135,01-08-2014,105450,True,1
CrazyGiraffe71,22-01-2015,107410,True,2
chalkmetal,14-02-2014,225260,True,2
kggj,20-01-2015,239350,True,2
kggj,20-01-2015,219150,True,1
asdasdfsadgdfhfgjggj,21-03-2015,222880,True,2
asdasdfsadgdfhfgjggj,05-05-2014,4000,True,2
elheat,19-12-2010,440,True,2
ElementalGodChaos,19-10-2015,230410,True,2
ElementalGodChaos,25-04-2014,39000,True,2
ElementalGodChaos,25-04-2014,570,True,2
ElementalGodChaos,25-04-2014,263500,True,2
ElementalGodChaos,19-10-2015,440,False,2
ElementalGodChaos,23-07-2015,20500,True,2
76561197971917242,19-12-2015,249650,True,2
melonmaniac,27-11-2015,730,True,2
melonmaniac,08-03-2014,440,True,2
76561198048491595,25-12-2013,105600,True,2
76561198074108172,16-01-2015,730,True,2
charmaps5,20-09-2014,200510,True,2
mexz1999,18-10-2014,221180,True,2
mexz1999,25-12-2014,313740,True,2
IchMasKung,18-12-2015,301520,True,0
IchMasKung,08-10-2015,227940,False,0
IchMasKung,25-09-2015,35450,True,2
IchMasKung,26-12-2014,302830,True,1
HoxtonPleaseDontSueMe,24-10-2015,219740,True,0
HoxtonPleaseDontSueMe,16-08-2014,242760,True,0
HoxtonPleaseDontSueMe,26-11-2014,40800,True,2
HoxtonPleaseDontSueMe,18-09-2014,113200,True,2
HoxtonPleaseDontSueMe,29-01-2014,440,True,1
76561198051215704,07-06-2014,252490,True,1
76561198051215704,26-03-2014,8870,True,1
76561198051215704,10-02-2014,203160,True,2
76561198074291619,02-10-2015,99900,True,1
cheetahpocalypse,16-02-2014,72850,True,2
cheetahpocalypse,25-02-2013,440,True,2
Axzothrift,19-12-2015,393420,True,0
harharharharhar,22-02-2015,304930,True,1
chicken_tonight,18-11-2015,227940,True,0
chicken_tonight,07-03-2015,313120,True,2
chicken_tonight,04-11-2014,220200,True,2
chicken_tonight,18-11-2015,285900,True,2
chicken_tonight,30-09-2015,1840,True,2
chicken_tonight,03-09-2015,206190,True,2
chicken_tonight,15-08-2015,268650,True,2
chicken_tonight,21-09-2014,304930,True,2
chicken_tonight,17-03-2014,223670,True,2
chidvd,27-12-2011,107100,True,2
chidvd,22-02-2011,420,True,2
chidvd,20-12-2010,400,True,2
chidvd,06-03-2014,239720,True,2
chidvd,15-07-2015,224060,True,2
chidvd,23-07-2015,376560,True,2
chidvd,10-05-2014,290750,True,1
chidvd,01-02-2012,220,True,0
76561198056960847,01-09-2014,230410,True,1
76561198056960847,22-06-2014,243870,True,2
76561198097450390,29-11-2015,25890,False,0
76561198097450390,06-12-2015,4000,True,1
76561198097450390,14-07-2015,42960,True,0
76561198097450390,10-08-2014,304930,False,1
aerpub,29-03-2014,265930,True,2
aerpub,29-03-2014,236090,True,2
76561198078733772,28-03-2015,301520,True,1
76561198061273070,20-07-2015,105600,True,2
SmeshDoge,14-10-2015,17080,True,2
SmeshDoge,28-09-2015,218230,True,0
SmeshDoge,22-02-2015,440,True,2
SmeshDoge,15-02-2015,730,True,2
SmeshDoge,15-02-2015,49520,True,2
SmeshDoge,07-02-2015,6860,True,2
76561198037342853,01-06-2015,730,True,2
76561198062869989,13-08-2015,204360,True,2
76561198062869989,19-12-2013,570,True,2
76561198062869989,22-08-2015,730,True,2
76561198062869989,29-10-2014,206210,True,2
harrisonnorris,25-06-2015,730,True,2
76561198142474106,13-12-2015,4000,True,0
76561198142474106,07-12-2015,363620,False,2
76561198142474106,26-12-2015,397340,True,2
76561198142474106,24-10-2015,107410,False,2
Los_Shmurdos,25-12-2014,206420,True,2
ciborg2000,11-08-2015,107410,True,0
ciborg2000,06-11-2015,203290,False,0
ciborg2000,15-10-2015,304050,True,1
ciborg2000,10-11-2013,620,True,2
Mikinmash,25-11-2013,33930,True,2
76561198060510583,02-02-2014,440,True,2
Norf_Norf,01-06-2014,22380,True,1
Norf_Norf,01-06-2014,6020,True,0
Norf_Norf,16-09-2014,224260,True,0
Norf_Norf,25-01-2014,221100,True,1
Norf_Norf,01-06-2014,35450,True,1
Norf_Norf,01-06-2013,105600,True,2
Norf_Norf,09-02-2013,4000,True,2
Norf_Norf,01-06-2014,211820,False,0
76561198041840982,21-12-2013,4000,True,1
76561198056339034,04-11-2015,319510,False,1
76561198056339034,02-10-2015,292030,True,2
76561198056339034,22-11-2015,20920,True,2
76561198056339034,08-09-2015,206420,True,2
OfficialSenix,18-11-2015,312280,True,2
OfficialSenix,25-11-2015,417860,False,0
OfficialSenix,12-09-2015,440,True,2
OfficialSenix,20-11-2015,311210,False,2
OfficialSenix,23-09-2015,227940,False,2
OfficialSenix,21-12-2014,730,True,2
OfficialSenix,11-04-2015,4000,False,2
OfficialSenix,19-10-2015,273110,False,2
OfficialSenix,11-09-2015,570,False,2
OfficialSenix,11-09-2015,224260,True,0
mike14476,08-08-2014,8870,True,1
mike14476,28-04-2014,200510,True,2
mike14476,20-03-2014,22380,True,2
Clawz3z,19-04-2014,105600,True,2
76561198079650317,12-06-2015,34900,True,0
76561198071207551,10-12-2013,440,True,2
76561198071207551,17-07-2015,105600,True,2
76561198071207551,03-10-2015,264200,True,2
76561198071207551,28-09-2015,42680,True,2
76561198071207551,28-05-2015,354140,True,0
76561198071207551,28-06-2014,4000,True,1
76561198071207551,21-12-2013,218230,True,2
76561198061039259,15-02-2014,550,True,2
