genres,item_name,release_date,item_id,user_id
['Action'],AquaNox,2001-11-30,39630,nan
['Casual' 'Indie'],Fluttabyes,2010-04-20,23150,nan
['Casual'],Hidden Expedition: Titanic,2006-07-19,50940,nan
['Casual' 'Indie'],Hidden Expedition: Amazon,2008-06-19,50920,nan
['Strategy'],Napoleon: Total War™ - Coalition Battle Pack,2010-05-05,34178,nan
['Casual'],Fitness Dash™,2008-12-31,37340,nan
['Casual'],Gemini Lost™,2009-09-24,37390,nan
['Casual'],DinerTown Detective Agency™,2009-07-27,37310,nan
['Casual'],Mahjong Roadshow™,2007-10-19,37360,nan
['Casual'],Hotel Dash™ Suite Success™,2009-12-24,49000,nan
['Casual'],Nightshift Legacy: The Jaguar's Eye™,2010-03-19,37330,nan
['Casual'],The Nightshift Code™,2008-02-11,37320,nan
['Casual'],TriJinx: A Kristine Kross Mystery™,2007-12-31,37370,nan
['Casual'],Valerie Porter and the Scarlet Scandal™,2009-12-21,37380,nan
['Action' 'Adventure' 'Casual'],Biozone,2010-05-07,19080,nan
['Action' 'Indie'],Iron Grip: Warlord,2008-12-05,31700,nan
['Action' 'Adventure'],Rocket Knight,2010-05-11,19030,nan
['Indie'],Max and the Magic Marker,2010-05-12,50820,nan
['Action' 'Indie'],Flight of the Icarus,2010-05-12,49800,nan
['Casual'],Puzzler World,2010-05-28,33650,nan
['Action' 'Adventure'],Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,2010-06-08,901478,nan
['Casual' 'Indie'],Ziro,2010-05-28,33660,nan
['Action'],Altered Beast™,2010-06-01,34281,nan
['Action'],Comix Zone™,2010-06-01,34272,nan
['Action' 'Adventure' 'Casual' 'RPG'],SEGA Mega Drive and Genesis Classics,2010-06-01,34270,nan
['Action'],Golden Axe™,2010-06-01,34276,nan
['Action'],Ecco the Dolphin™,2010-06-01,34274,nan
['Strategy'],Gain Ground™,2010-06-01,34275,nan
['Action'],Shinobi™ III: Return of the Ninja Master,2010-06-01,34277,nan
['Action'],Crack Down™,2010-06-01,34273,nan
['Action'],VectorMan™,2010-06-01,34280,nan
['Action'],Shadow Dancer™,2010-06-01,34282,nan
['Action'],Space Harrier™ II,2010-06-01,34279,nan
['Action' 'RPG'],Alpha Protocol™,2010-06-01,34010,nan
['Action'],Alien Breed: Impact,2010-06-03,22610,nan
['RPG'],Fallout 3 - Point Lookout,2010-07-16,22440,nan
['Strategy' 'Indie'],Defense Grid: Resurgence Map Pack 1,2010-06-02,18508,nan
['RPG'],Fallout 3 - Mothership Zeta,2010-07-16,22430,nan
['RPG'],Fallout 3 - Broken Steel,2010-07-16,22410,nan
['RPG'],Fallout 3 - The Pitt,2010-07-16,22420,nan
['Action'],Alien Swarm,2010-07-19,630,nan
['RPG'],Fallout 3 - Operation Anchorage,2010-07-16,22400,nan
['Simulation' 'Strategy'],SimCity™ 4 Deluxe Edition,2003-09-22,24780,nan
['Strategy' 'RPG'],Disciples III - Renaissance Steam Special Edition,2010-07-16,33670,nan
['Casual' 'Indie'],Tidalis,2010-07-16,40420,nan
['Action' 'Casual' 'Indie'],Razor2: Hidden Skies,2010-07-19,34920,nan
['Strategy'],The Settlers 7: Uncharted Land Map Pack,2010-07-21,48136,nan
['RPG'],Dimensity,2008-12-08,46720,nan
['Action'],Kane & Lynch 2: Dog Days,2010-08-17,28000,nan
['Simulation' 'Strategy'],The Guild II Renaissance,2010-07-28,39680,nan
['Strategy'],Hearts of Iron III DLC: German II Spritepack,2010-07-26,25962,nan
['Simulation'],Trainz Simulator DLC: Blue Comet,2010-08-06,24634,nan
['Strategy'],Fantasy Wars,2010-08-06,63900,nan
['Action'],Mafia II,2011-03-22,50130,nan
['Simulation'],Train Simulator: Network Southeast Class 47 Loco Add-On,2010-08-06,24075,nan
['RPG' 'Casual'],Puzzle Quest 2,2010-08-12,47540,nan
['Action'],Burn Zombie Burn!,2010-08-12,50510,nan
['Indie'],Madballs B*D*I Clan Skins,2010-08-16,25760,nan
['Indie'],Madballs Scorched Evolution Skin Rollup,2010-08-16,25763,nan
['Indie'],Madballs BDI Evolution Skin Rollup,2010-08-16,25762,nan
['Indie'],Madballs Holiday Skin Rollup,2010-08-16,25764,nan
['Strategy'],Victoria I Complete,2010-08-20,42980,nan
['Simulation'],Ship Simulator Extremes,2010-08-27,48800,nan
['Strategy'],Worms Reloaded,2010-08-26,22600,nan
['Indie' 'Simulation' 'Strategy'],Making History II: The War of the World,2010-06-22,46770,nan
['Action' 'Simulation' 'Strategy'],Arma 2: British Armed Forces,2010-08-27,65700,nan
['Strategy'],Victoria II,2010-08-30,42960,nan
['Indie'],Madballs Scorched Clan Skins,2010-08-16,25761,nan
['Action'],Kane & Lynch 2: The Doggie Bag,2010-08-31,28010,nan
['Action'],Kane & Lynch 2: Multiplayer Masks Pack,2010-08-31,28012,nan
['Simulation'],Trainz: Classic Cabon City,2010-09-01,24640,nan
['Action'],Kane & Lynch 2: Alliance Weapon Pack,2010-08-31,28011,nan
['Strategy'],Cossacks: Back to War,2002-11-01,4850,nan
['Adventure'],Broken Sword: Director's Cut,2010-09-02,57640,nan
['Casual'],Chime,2010-09-06,62100,nan
['Action'],Mafia II DLC: Jimmy's Vendetta,2010-09-06,50145,nan
['Action'],Sniper: Ghost Warrior - Map Pack,2010-09-08,34841,nan
['Action' 'Indie'],VVVVVV,2010-09-07,70300,nan
['Strategy'],The Settlers 7: Conquest - The Empire Expansion DLC,2010-09-08,48137,nan
['Action' 'Adventure' 'Indie'],Amnesia: The Dark Descent,2010-09-08,57300,nan
['RPG' 'Indie'],Recettear: An Item Shop's Tale,2010-09-10,70400,nan
['Action' 'Casual' 'Indie'],Swarm Arena,2010-08-19,46600,nan
['Action' 'Simulation'],Super Thunder Blade™,2010-09-13,34314,nan
['Action'],Galaxy Force II™,2010-09-13,34310,nan
['Simulation'],Hacker Evolution,2010-09-14,70100,nan
['Indie' 'Simulation'],Hacker Evolution: Untold,2010-09-14,70110,nan
['Casual' 'Indie'],Faerie Solitaire,2010-09-17,38600,nan
['Strategy'],Patrician IV - Steam Special Edition,2010-09-17,57620,nan
['Action'],Bonanza Bros.™,2010-09-13,34284,nan
['RPG' 'Strategy'],King's Bounty: Crossworlds,2010-09-17,63910,nan
['Simulation'],Train Simulator: Green & Gold HST DMU Add-On,2010-09-17,24082,nan
['Strategy'],Sid Meier's Civilization® V,2010-09-21,8930,nan
['Strategy'],Commander: Conquest of the Americas - Colonial Navy,2010-09-21,49310,nan
['Action' 'Indie'],Serious Sam Classic: The Second Encounter,2002-02-05,41060,nan
['Indie' 'Strategy'],Star Ruler,2010-09-20,70900,nan
['Action' 'Adventure'],Blade Kitten,2010-09-22,9940,nan
['Action'],Alien Breed 2: Assault,2010-09-22,22650,nan
['Action'],Serious Sam HD: Gold Edition,2010-09-23,901553,nan
['Action' 'Adventure'],Darksiders™,2010-09-23,50620,nan
['Simulation' 'Strategy'],X: Beyond the Frontier,1999-07-01,2840,nan
['Strategy'],The Kings' Crusade,2010-10-08,42920,nan
['Action' 'RPG' 'Massively Multiplayer'],Guild Wars: Eye of the North®,2007-08-31,29700,nan
['Simulation' 'Strategy'],X: Tension,2000-06-01,2850,nan
['RPG' 'Strategy'],Age of Wonders II: The Wizard's Throne,Oct 2010,61510,nan
['Adventure' 'Casual' 'Simulation'],Governor of Poker 2,2010-10-11,70200,nan
['Adventure' 'Casual' 'Indie' 'Simulation'],Governor of Poker 2 - Premium Edition,2010-10-11,70210,nan
['RPG' 'Strategy'],Age of Wonders Shadow Magic,Oct 2010,61520,nan
['RPG' 'Strategy'],Age of Wonders,Oct 2010,61500,nan
['Action'],Medal of Honor™,2010-10-12,47790,nan
['Indie' 'RPG' 'Strategy'],Grotesque Tactics: Evil Heroes,2010-10-15,46450,nan
['Action' 'Adventure'],Lost Planet® 2,2010-10-15,45750,nan
['Adventure' 'Casual' 'Indie'],Doc Clock: The Toasted Sandwich of Time,2010-10-15,57800,nan
['Action' 'RPG'],Fallout: New Vegas,2010-10-19,22380,nan
['Action' 'Casual' 'Indie'],The Polynomial - Space of the music,2010-10-15,67000,nan
['Adventure' 'Indie'],Puzzle Bots,2010-10-22,80300,nan
['Indie' 'Racing'],Nimbus,2010-10-25,50000,nan
['Strategy'],Civilization V - Babylon (Nebuchadnezzar II),2010-10-25,16868,nan
['Action' 'Indie' 'RPG'],DeathSpank,2010-10-25,18040,nan
['Action' 'Simulation'],Virtua Fighter™ 2,2010-10-26,71115,nan
['Casual'],Columns™ III,2010-10-26,34317,nan
['RPG'],Sword of Vermilion™,2010-10-26,71114,nan
['Action'],Golden Axe™ II,2010-10-26,71112,nan
['Action' 'Adventure'],Sonic The Hedgehog,2010-10-26,71113,nan
['Adventure'],Ecco™: The Tides of Time,2010-10-26,34319,nan
['Action'],Bio-Hazard Battle™,2010-10-26,34316,nan
['Action'],Alien Storm,2010-10-26,34315,nan
['Action' 'Indie'],Shank,2010-10-25,6120,nan
['Action' 'Adventure' 'Indie'],The Ball,2010-10-26,35460,nan
['Action'],STAR WARS™: The Force Unleashed™ II,2010-10-26,32500,nan
['Action' 'Casual'],Flight Control HD,2010-11-18,62000,nan
['RPG' 'Simulation' 'Strategy'],Patrician III,2010-11-18,33570,nan
['Action' 'Casual' 'Indie'],BIT.TRIP BEAT,2010-11-02,63700,nan
['Simulation' 'Strategy'],Theatre of War 2 - Battle for Caen,2010-11-02,46362,nan
['Casual'],Woody Two-Legs: Attack of the Zombie Pirates,2010-11-02,49320,nan
['Adventure' 'Indie'],Clones,2010-11-18,72400,nan
['Strategy'],Victoria II: Interwar Spritepack,2010-11-02,42964,nan
['Action'],Front Mission Evolved: Wanzer Pack 2,2010-11-02,43011,nan
['Action'],Pound of Ground,2010-11-05,33980,nan
['Casual'],Pat & Mat,2009-10-01,65710,nan
['Adventure'],Alternativa,2010-11-03,33990,nan
['Casual' 'Indie'],Fish Fillets 2,2007-04-05,33950,nan
['Strategy' 'Indie'],Archon Classic,2010-11-02,65400,nan
['Action'],Call of Duty®: Black Ops,2010-11-09,42700,nan
['Indie' 'Casual'],Rhythm Zone Tornado Visualizer DLC,2010-11-09,38923,nan
['Casual' 'Indie'],Arcadia,2010-12-02,72500,nan
['Action' 'Adventure' 'Strategy'],Oddworld: Munch's Oddysee,2010-12-20,15740,nan
['Indie' 'Casual'],Rhythm Zone DJ Table Visualizer DLC,2010-11-09,38924,nan
['Action' 'Adventure' 'Strategy'],Oddworld: Stranger's Wrath HD,2010-12-20,15750,nan
['Casual' 'Indie'],Clickr,2010-12-23,45500,nan
['Adventure'],Back to the Future: The Game,2010-12-23,31290,nan
['Action'],Grand Theft Auto III,2002-05-21,12100,nan
['Action'],Grand Theft Auto: San Andreas,2005-06-06,12120,nan
['Action' 'Adventure'],Lara Croft GoL: Raziel and Kain Character Pack,2011-01-07,35135,nan
['Action' 'Adventure'],Lara Croft GoL: Things that Go Boom - Challenge Pack 2,2011-01-07,35137,nan
['Action' 'Adventure'],Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,2011-01-07,35138,nan
['Action' 'Adventure'],Lara Croft GoL: All the Trappings - Challenge Pack 1,2011-01-07,35136,nan
['Action'],Grand Theft Auto: Vice City,2003-05-13,12110,nan
['Action' 'Indie'],Zeit²,2011-01-12,33390,nan
['Action' 'Indie'],A.R.E.S.: Extinction Agenda,2011-01-20,92300,nan
['Action' 'Indie' 'Strategy'],APOX,2011-01-20,80000,nan
['Action'],Dead Space™ 2,2011-01-25,47780,nan
['Adventure' 'Casual'],Drawn®: The Painted Tower,2011-01-19,51060,nan
['Adventure'],Kaptain Brawe: A Brawe New World,2011-01-20,65080,nan
['Action' 'Strategy' 'Indie' 'Sports'],Monday Night Combat,2011-01-24,63200,nan
['Action' 'Adventure' 'Casual'],Luxor: 5th Passage,2011-01-25,60340,nan
['Action'],Alien Soldier,2011-01-26,71116,nan
['RPG'],Shining in the Darkness,2011-01-26,71161,nan
['RPG'],Light Crusader,2011-01-26,71119,nan
['RPG'],Landstalker: The Treasures of King Nole,2011-01-26,71118,nan
['Action'],Gunstar Heroes,2011-01-26,71117,nan
['Adventure'],ToeJam & Earl,2011-01-26,71166,nan
['Action'],Streets of Rage 2,2011-01-26,71165,nan
['Action' 'Adventure'],Sonic The Hedgehog 2,2011-01-26,71163,nan
['Action'],Streets of Rage,2011-01-26,71164,nan
['RPG'],Shining Force II,2011-01-26,71160,nan
['RPG'],Shining Force,2011-01-26,71120,nan
['Simulation'],The Sims™ 3,2009-06-02,47890,nan
['Simulation'],Ship Simulator Extremes: Sigita Pack,2011-01-26,48802,nan
['Simulation'],The Sims™ 3 Fast Lane Stuff,2010-09-07,47896,nan
['Simulation'],The Sims™ 3 World Adventures,2009-11-17,47892,nan
['Simulation'],The Sims™ 3 Late Night,2010-10-26,47894,nan
['Simulation'],The Sims™ 3 Ambitions,2010-06-02,47893,nan
['Simulation'],The Sims™ 3 High-End Loft Stuff,2010-02-02,47895,nan
['Casual' 'Indie'],Trino,2011-01-27,42000,nan
['Casual'],Mishap 2: An Intentional Haunting - Collector's Edition,2011-01-28,47570,nan
['Simulation'],The Sims™ 3 Outdoor Living Stuff,2011-02-01,47897,nan
['Action' 'Casual' 'Indie'],Who's That Flying?!,2011-01-31,57700,nan
['Adventure' 'Casual'],Myst: Masterpiece Edition,2011-02-02,63660,nan
['Strategy'],Guardians of Graxia: Elves & Dwarves,2011-02-01,90504,nan
['RPG'],Two Worlds II HD,2011-02-03,7520,nan
['Casual'],YOU DON’T KNOW JACK®,2011-02-08,99200,nan
['Racing'],Test Drive Unlimited 2,Feb 2011,9930,nan
['RPG'],King Arthur: The Druids,2011-02-03,24449,nan
['Strategy' 'Indie' 'Simulation'],Gratuitous Space Battles: Galactic Conquest,2011-02-11,41814,nan
['Strategy'],The Kings' Crusade: New Allies,2011-02-09,42925,nan
['RPG' 'Strategy'],DUNGEONS - Steam Special Edition,2011-02-10,57650,nan
['Indie' 'Strategy'],AI War: Light of the Spire,2011-02-14,40407,nan
['RPG'],Drakensang: The River of Time,2011-01-11,33770,nan
['Strategy'],RISK™: Factions,2011-03-08,47800,nan
['Casual' 'Strategy'],Crazy Machines 2: Time Travel Add-On,2011-03-11,18408,nan
['Action' 'Indie'],BIT.TRIP RUNNER,2011-02-28,63710,nan
['Action'],Homefront,2011-03-14,55100,nan
['Casual' 'Indie' 'Simulation' 'Strategy'],Fate of the World,2011-02-28,80200,nan
['Indie'],B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),2011-02-28,92400,nan
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",2011-02-28,56435,nan
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",2011-02-28,56433,nan
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",2011-02-28,56432,nan
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",2011-02-28,56431,nan
['Free to Play' 'Massively Multiplayer' 'RPG'],RIFT,2013-10-24,39120,nan
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution",2011-02-28,56437,nan
['Indie' 'Casual'],Dinner Date,2011-03-01,94000,nan
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",2011-02-28,56434,nan
['Action'],Shadow Harvest: Phantom Ops,2011-04-05,92700,nan
['Simulation'],Cities in Motion: Design Classics,2011-04-05,73012,nan
['Simulation'],Ship Simulator Extremes: Ferry Pack,2011-04-05,48803,nan
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",2011-04-06,56536,nan
['Racing'],STCC The Game 2 – Expansion Pack for RACE 07,2011-04-08,44620,nan
['Action' 'Indie' 'Strategy'],Anomaly: Warzone Earth,2011-04-08,91200,nan
['Strategy'],Armada 2526,2010-06-10,46790,nan
['Strategy'],Darkest Hour: A Hearts of Iron Game,2011-04-08,73170,nan
['Strategy' 'RPG'],Dungeons: Into the Dark DLC Pack,2011-04-11,57655,nan
['Action' 'Indie'],Dino D-Day,2011-04-08,70000,nan
['Strategy'],Patrician IV: Rise of a Dynasty,2011-04-11,57730,nan
['Action' 'Adventure'],Portal 2,2011-04-18,620,nan
['Action' 'RPG'],Magicka: Vietnam,2011-04-12,42918,nan
['Action' 'Casual' 'Indie' 'Strategy'],Sanctum,2011-04-15,91600,nan
['Strategy'],Majesty 2 Collection,2011-04-19,73020,nan
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",2011-05-26,56482,nan
['Strategy'],Dawn of War II: Retribution – The Last Stand,2011-04-20,56438,nan
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",2011-05-26,56481,nan
['Indie' 'Strategy'],Frozen Synapse,2011-05-26,98200,nan
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",2011-05-26,56480,nan
['Adventure' 'Indie' 'RPG'],Winter Voices Episode 4: Amethyst Rivers,2011-05-27,72905,nan
['Action' 'Adventure'],Hunted: The Demon’s Forge™,2011-05-30,22450,nan
['Adventure' 'Casual' 'Indie'],Hamilton's Great Adventure,2011-05-31,42140,nan
['Simulation'],The Sims™ 3 Generations,2011-05-31,47898,nan
['Simulation'],Cities in Motion: Tokyo,2011-05-31,73181,nan
['Action' 'RPG'],Magicka: Nippon,2011-05-31,73031,nan
['Action' 'Adventure'],Ghostbusters: Sanctum of Slime Challenge Pack DLC,2011-06-01,9992,nan
['Adventure'],Still Life 2,2009-08-10,46490,nan
['Adventure'],Still Life,2005-06-06,46480,nan
['Action'],Call of Duty®: Black Ops Escalation Content Pack,2011-06-02,42718,nan
['Action' 'RPG'],Dungeon Siege III,2011-06-20,39160,nan
['Action'],Duke Nukem Forever,2011-06-13,57900,nan
['Action' 'Free to Play'],A.V.A. Alliance of Valiant Arms™,2011-06-14,102700,nan
['Free to Play' 'Massively Multiplayer' 'RPG'],Champions Online,2009-09-01,9880,nan
['Action' 'Adventure' 'Free to Play' 'Indie' 'Massively Multiplayer' 'RPG'],Spiral Knights,2011-06-14,99900,nan
['Strategy'],Spectromancer - Truth & Beauty,2011-06-13,22520,nan
['Simulation'],Cities in Motion: Design Now,2011-06-14,73014,nan
['Strategy'],Two Worlds II Castle Defense,2011-06-14,7530,nan
['Indie'],The Cat and the Coup,2011-06-15,95700,nan
['Strategy'],Magic: The Gathering - Duels of the Planeswalkers 2012,2011-06-15,49470,nan
['Indie' 'Casual'],Ancients of Ooga,2011-05-20,91810,nan
['Action' 'Casual' 'Indie'],Beat Hazard Ultra,2011-06-16,49604,nan
['Strategy' 'Indie'],Frozen Synapse: Soundtrack,2011-06-16,98210,nan
['Indie' 'Casual'],Solar 2,2011-06-17,97000,nan
['Strategy'],Ironclads: Schleswig War 1864,2011-06-21,46760,nan
['Strategy'],Ironclads: Anglo Russian War 1866,2011-06-21,46830,nan
['Action' 'RPG'],Magicka: Final Frontier,2011-06-21,73035,nan
['Strategy'],Ironclads: Chincha Islands War 1866,2011-06-21,46840,nan
['Action'],F.E.A.R. 3,2011-06-21,21100,nan
['Action' 'RPG'],Magicka: Frozen Lake,2011-06-21,73037,nan
['Action' 'RPG'],Magicka: The Watchtower,2011-06-21,73036,nan
['Simulation'],Trainz Simulator DLC: The Duchess,2011-06-22,24635,nan
['Action' 'RPG'],Magicka: Party Robes,2011-06-21,901679,nan
['Strategy'],Europa Universalis III: Western - AD 1400 Spritepack,2011-06-23,25810,nan
['Action' 'RPG'],Dungeons and Dragons: Daggerdale,2011-06-24,99100,nan
['Racing'],RETRO – Expansion Pack for RACE 07,2011-06-23,44660,nan
['Simulation'],Farming Simulator 2011 Equipment Pack 2,2011-06-24,90209,nan
['Strategy'],Europa Universalis III: Eastern - AD 1400 Spritepack,2011-06-23,25809,nan
['Strategy'],Hearts of Iron III: For the Motherland,2011-06-28,42903,nan
['Strategy'],Worms Reloaded: Puzzle Pack,2011-06-30,22631,nan
['Strategy'],Worms Reloaded: Retro Pack,2011-06-30,22634,nan
['Strategy'],Worms Reloaded: Time Attack Pack,2011-06-30,22633,nan
['Strategy' 'RPG'],Dungeons: Map Pack DLC,2011-07-01,57656,nan
['Strategy'],Worms Reloaded: Forts Pack,2011-06-30,22632,nan
['Adventure' 'Casual'],Puzzle Agent 2,2011-06-30,94590,nan
['Action'],Killing Floor: Steampunk Character Pack,2011-07-02,35425,nan
['Strategy'],Pride of Nations: Spanish-American War 1898,2011-07-18,73192,nan
['Action' 'Adventure' 'Indie'],Tobe's Vertical Adventure,2011-07-18,105700,nan
['Action' 'RPG'],Fallout New Vegas: Old World Blues,2011-07-18,72750,nan
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",2011-07-19,56538,nan
['Simulation'],IL-2 Sturmovik: Cliffs of Dover,2011-07-19,63950,nan
['Indie' 'Casual'],Lucid,2011-07-19,61100,nan
['Simulation'],Train Simulator: BR Class 421 '4CIG' Loco,2011-07-19,65228,nan
['Action'],Homefront: Express 870 Shotgun,2011-07-21,55205,nan
['Adventure' 'Indie' 'RPG'],Runespell: Overture,2011-07-20,102200,nan
['Strategy'],Men of War: Assault Squad - Skirmish Pack,2011-07-21,64013,nan
['Action' 'Indie'],Aaaaa! - Brutal Concussion,2011-07-22,15522,nan
['Adventure' 'Strategy' 'RPG' 'Indie'],Delve Deeper: Treasures and Tunnels,2011-07-22,63802,nan
['Action' 'Indie'],A.R.E.S.: Berzerker Suit,2011-07-22,92302,nan
['Simulation'],Cities in Motion: Metro Stations,2011-07-22,73183,nan
['Adventure'],Nancy Drew®: Secrets Can Kill REMASTERED,2010-08-24,42210,nan
['Action' 'Simulation' 'Strategy'],ARMA: Cold War Assault,2011-08-08,65790,nan
['Casual' 'Indie'],SpaceChem: 63 Corvi,2011-07-22,92803,nan
['Simulation' 'Strategy'],Tropico 4,2011-09-01,57690,nan
['Adventure'],Nancy Drew®: The Captive Curse,2011-06-28,42220,nan
['Adventure'],Nancy Drew®: Trail of the Twister,2010-06-29,42230,nan
['Indie' 'Casual'],The Clockwork Man,2011-08-10,111000,nan
['Strategy'],Pride of Nations: American Civil War 1862,2011-08-10,73193,nan
['Action' 'Indie'],EDGE,2011-08-11,38740,nan
['Strategy'],Civilization V - Civ and Scenario Pack: Korea,2011-08-11,99612,nan
['Strategy'],Civilization V - Scenario Pack: Wonders of the Ancient World,2011-08-11,99614,nan
['Indie'],Sanctum: Official Soundtrack,2011-08-12,91604,nan
['Indie'],Hacker Evolution Duality,2011-08-15,70120,nan
['Action' 'Indie' 'RPG' 'Strategy'],Space Pirates and Zombies,2011-08-15,107200,nan
['Action'],Section 8: Prejudice Frontier Colonies Map Pack,2011-08-16,97108,nan
['Action'],Section 8: Prejudice Blitz Pack,2011-08-16,97106,nan
['Action'],Section 8: Prejudice Overdrive Map Pack,2011-08-16,97107,nan
['Strategy'],"Warhammer 40,000: Dawn of War II - Ultramarines Pack",2011-08-16,56487,nan
['Action' 'RPG'],Fallout New Vegas®: Lonesome Road™,2011-09-20,72760,nan
